date,SPY_close,SMA200,daily_ret,equity,pct_from_sma200,w_long,w_safe,w_other,TQQQ_value,SPY_value
2025-04-15,537.61,573.78,0.0038,8739.52,-6.30,0.00,0.00,1.00,8739.52,0.00
2025-04-16,525.66,573.69,-0.0904,7949.64,-8.37,0.00,0.00,1.00,7949.64,0.00
2025-04-17,526.41,573.60,-0.0029,7926.82,-8.23,0.00,0.00,1.00,7926.82,0.00
2025-04-21,513.88,573.42,-0.0731,7347.58,-10.38,0.00,0.00,1.00,7347.58,0.00
2025-04-22,527.25,573.30,0.0764,7909.27,-8.03,0.00,0.00,1.00,7909.27,0.00
2025-04-23,535.42,573.20,0.0664,8434.10,-6.59,0.00,0.00,1.00,8434.10,0.00
2025-04-24,546.69,573.16,0.0851,9152.01,-4.62,0.00,0.00,1.00,9152.01,0.00
2025-04-25,550.64,573.13,0.0330,9453.91,-3.92,0.00,0.00,1.00,9453.91,0.00
2025-04-28,550.85,573.08,-0.0007,9446.89,-3.88,0.00,0.00,1.00,9446.89,0.00
2025-04-29,554.32,573.07,0.0195,9631.20,-3.27,0.00,0.00,1.00,9631.20,0.00
2025-04-30,554.54,573.04,0.0002,9632.95,-3.23,0.00,0.00,1.00,9632.95,0.00
2025-05-01,558.47,573.03,0.0344,9964.70,-2.54,0.00,0.00,1.00,9964.70,0.00
2025-05-02,566.76,573.04,0.0469,10431.60,-1.10,0.00,0.00,1.00,10431.60,0.00
2025-05-05,563.51,573.07,-0.0173,10250.81,-1.67,0.00,0.00,1.00,10250.81,0.00
2025-05-06,558.80,573.10,-0.0284,9959.43,-2.50,0.00,0.00,1.00,9959.43,0.00
2025-05-07,561.15,573.16,0.0116,10075.28,-2.10,0.00,0.00,1.00,10075.28,0.00
2025-05-08,565.06,573.21,0.0298,10375.43,-1.42,0.00,0.00,1.00,10375.43,0.00
2025-05-09,564.34,573.27,-0.0024,10350.86,-1.56,0.00,0.00,1.00,10350.86,0.00
2025-05-12,582.99,573.48,0.1211,11604.13,1.66,0.00,0.00,1.00,11604.13,0.00
2025-05-13,586.84,573.72,0.0458,12135.97,2.29,1.00,0.00,0.00,0.00,0.00
2025-05-14,587.59,573.93,0.0176,12350.12,2.38,1.00,0.00,0.00,0.00,0.00
2025-05-15,590.46,574.16,0.0031,12388.74,2.84,1.00,0.00,0.00,0.00,0.00
2025-05-16,594.20,574.42,0.0123,12541.44,3.44,1.00,0.00,0.00,0.00,0.00
2025-05-19,594.85,574.64,0.0027,12574.79,3.52,1.00,0.00,0.00,0.00,0.00
2025-05-20,592.85,574.89,-0.0105,12443.15,3.12,1.00,0.00,0.00,0.00,0.00
2025-05-21,582.86,575.14,-0.0416,11925.34,1.34,1.00,0.00,0.00,0.00,0.00
2025-05-22,583.09,575.47,0.0052,11986.78,1.32,1.00,0.00,0.00,0.00,0.00
2025-05-23,579.11,575.76,-0.0288,11640.99,0.58,1.00,0.00,0.00,0.00,0.00
2025-05-27,591.15,576.12,0.0697,12451.92,2.61,1.00,0.00,0.00,0.00,0.00
2025-05-28,587.73,576.40,-0.0128,12292.20,1.96,1.00,0.00,0.00,0.00,0.00
2025-05-29,590.05,576.69,0.0049,12351.88,2.32,1.00,0.00,0.00,0.00,0.00
2025-05-30,589.39,576.97,-0.0053,12286.93,2.15,1.00,0.00,0.00,0.00,0.00
2025-06-02,592.71,577.22,0.0230,12569.53,2.68,1.00,0.00,0.00,0.00,0.00
2025-06-03,596.09,577.49,0.0233,12862.66,3.22,1.00,0.00,0.00,0.00,0.00
2025-06-04,595.93,577.70,0.0081,12966.22,3.16,1.00,0.00,0.00,0.00,0.00
2025-06-05,593.05,577.89,-0.0233,12664.31,2.62,1.00,0.00,0.00,0.00,0.00
2025-06-06,599.14,578.09,0.0286,13025.90,3.64,1.00,0.00,0.00,0.00,0.00
2025-06-09,599.68,578.30,0.0044,13083.82,3.70,1.00,0.00,0.00,0.00,0.00
2025-06-10,603.08,578.51,0.0193,13336.59,4.25,1.00,0.00,0.00,0.00,0.00
2025-06-11,601.36,578.73,-0.0103,13199.67,3.91,1.00,0.00,0.00,0.00,0.00
2025-06-12,603.75,578.94,0.0065,13285.68,4.29,1.00,0.00,0.00,0.00,0.00
2025-06-13,597.00,579.12,-0.0378,12783.67,3.09,1.00,0.00,0.00,0.00,0.00
2025-06-16,602.68,579.33,0.0408,13304.99,4.03,1.00,0.00,0.00,0.00,0.00
2025-06-17,597.53,579.52,-0.0296,12911.81,3.11,1.00,0.00,0.00,0.00,0.00
2025-06-18,597.44,579.72,-0.0014,12894.25,3.06,1.00,0.00,0.00,0.00,0.00
2025-06-20,594.28,579.87,-0.0137,12716.97,2.48,1.00,0.00,0.00,0.00,0.00
2025-06-23,600.15,580.11,0.0311,13111.91,3.45,1.00,0.00,0.00,0.00,0.00
2025-06-24,606.78,580.39,0.0455,13708.70,4.55,1.00,0.00,0.00,0.00,0.00
2025-06-25,607.12,580.68,0.0077,13813.96,4.55,1.00,0.00,0.00,0.00,0.00
2025-06-26,611.87,581.04,0.0274,14192.40,5.31,1.00,0.00,0.00,0.00,0.00
2025-06-27,614.91,581.38,0.0098,14331.46,5.77,1.00,0.00,0.00,0.00,0.00
2025-06-30,617.85,581.73,0.0194,14609.57,6.21,1.00,0.00,0.00,0.00,0.00
2025-07-01,617.65,582.04,-0.0254,14238.17,6.12,1.00,0.00,0.00,0.00,0.00
2025-07-02,620.45,582.35,0.0199,14521.56,6.54,1.00,0.00,0.00,0.00,0.00
2025-07-03,625.34,582.67,0.0280,14928.16,7.32,1.00,0.00,0.00,0.00,0.00
2025-07-07,620.68,582.95,-0.0223,14595.48,6.47,1.00,0.00,0.00,0.00,0.00
2025-07-08,620.34,583.24,0.0013,14614.85,6.36,1.00,0.00,0.00,0.00,0.00
2025-07-09,624.06,583.55,0.0207,14917.60,6.94,1.00,0.00,0.00,0.00,0.00
2025-07-10,625.82,583.83,-0.0046,14848.95,7.19,1.00,0.00,0.00,0.00,0.00
2025-07-11,623.62,584.10,-0.0076,14736.30,6.77,1.00,0.00,0.00,0.00,0.00
2025-07-14,624.81,584.38,0.0106,14892.96,6.92,1.00,0.00,0.00,0.00,0.00
2025-07-15,622.14,584.63,0.0026,14931.68,6.42,1.00,0.00,0.00,0.00,0.00
2025-07-16,624.22,584.91,0.0028,14973.93,6.72,1.00,0.00,0.00,0.00,0.00
2025-07-17,628.04,585.18,0.0233,15322.44,7.32,1.00,0.00,0.00,0.00,0.00
2025-07-18,627.58,585.46,-0.0034,15269.64,7.19,1.00,0.00,0.00,0.00,0.00
2025-07-21,628.77,585.74,0.0152,15501.98,7.35,1.00,0.00,0.00,0.00,0.00
2025-07-22,628.86,586.04,-0.0156,15260.84,7.31,1.00,0.00,0.00,0.00,0.00
2025-07-23,634.21,586.37,0.0131,15461.50,8.16,1.00,0.00,0.00,0.00,0.00
2025-07-24,634.42,586.70,0.0066,15563.59,8.13,1.00,0.00,0.00,0.00,0.00
2025-07-25,637.10,587.02,0.0057,15651.60,8.53,1.00,0.00,0.00,0.00,0.00
2025-07-28,636.94,587.37,0.0098,15804.74,8.44,1.00,0.00,0.00,0.00,0.00
2025-07-29,635.26,587.68,-0.0046,15732.57,8.10,1.00,0.00,0.00,0.00,0.00
2025-07-30,634.46,587.96,0.0035,15787.13,7.91,1.00,0.00,0.00,0.00,0.00
2025-07-31,632.08,588.24,-0.0165,15526.63,7.45,1.00,0.00,0.00,0.00,0.00
2025-08-01,621.72,588.45,-0.0600,14595.48,5.65,1.00,0.00,0.00,0.00,0.00
2025-08-04,631.17,588.69,0.0548,15394.61,7.22,1.00,0.00,0.00,0.00,0.00
2025-08-05,627.97,588.93,-0.0208,15074.26,6.63,1.00,0.00,0.00,0.00,0.00
2025-08-06,632.78,589.18,0.0374,15637.52,7.40,1.00,0.00,0.00,0.00,0.00
2025-08-07,632.25,589.43,0.0101,15795.93,7.26,1.00,0.00,0.00,0.00,0.00
2025-08-08,637.18,589.69,0.0270,16221.90,8.05,1.00,0.00,0.00,0.00,0.00
2025-08-11,635.92,589.96,-0.0088,16079.32,7.79,1.00,0.00,0.00,0.00,0.00
2025-08-12,642.69,590.25,0.0369,16672.51,8.88,1.00,0.00,0.00,0.00,0.00
2025-08-13,644.89,590.59,0.0015,16697.15,9.19,1.00,0.00,0.00,0.00,0.00
2025-08-14,644.95,590.92,-0.0027,16651.39,9.14,1.00,0.00,0.00,0.00,0.00
2025-08-15,643.44,591.24,-0.0142,16415.52,8.83,1.00,0.00,0.00,0.00,0.00
2025-08-18,643.30,591.55,-0.0013,16394.40,8.75,1.00,0.00,0.00,0.00,0.00
2025-08-19,639.81,591.84,-0.0408,15725.53,8.11,1.00,0.00,0.00,0.00,0.00
2025-08-20,638.11,592.13,-0.0182,15438.62,7.76,1.00,0.00,0.00,0.00,0.00
2025-08-21,635.55,592.47,-0.0139,15223.87,7.27,1.00,0.00,0.00,0.00,0.00
2025-08-22,645.31,592.84,0.0450,15908.59,8.85,1.00,0.00,0.00,0.00,0.00
2025-08-25,642.47,593.20,-0.0087,15769.53,8.31,1.00,0.00,0.00,0.00,0.00
2025-08-26,645.16,593.54,0.0116,15952.59,8.70,1.00,0.00,0.00,0.00,0.00
2025-08-27,646.63,593.82,0.0045,16024.76,8.89,1.00,0.00,0.00,0.00,0.00
2025-08-28,648.92,594.09,0.0182,16316.95,9.23,1.00,0.00,0.00,0.00,0.00
2025-08-29,645.05,594.32,-0.0360,15729.05,8.54,1.00,0.00,0.00,0.00,0.00
2025-09-02,640.27,594.53,-0.0255,15327.72,7.69,1.00,0.00,0.00,0.00,0.00
2025-09-03,643.74,594.76,0.0233,15685.04,8.23,1.00,0.00,0.00,0.00,0.00
2025-09-04,649.12,595.02,0.0270,16109.25,9.09,1.00,0.00,0.00,0.00,0.00
2025-09-05,647.24,595.29,0.0033,16162.05,8.73,1.00,0.00,0.00,0.00,0.00
2025-09-08,648.83,595.61,0.0143,16392.64,8.94,1.00,0.00,0.00,0.00,0.00
2025-09-09,650.33,595.92,0.0082,16526.41,9.13,1.00,0.00,0.00,0.00,0.00
2025-09-10,652.21,596.23,0.0011,16544.01,9.39,1.00,0.00,0.00,0.00,0.00
2025-09-11,657.63,596.56,0.0168,16822.12,10.24,1.00,0.00,0.00,0.00,0.00
2025-09-12,657.41,596.88,-0.0003,16816.49,10.14,0.00,1.00,0.00,0.00,16816.49
2025-09-15,660.91,597.21,0.0053,16906.02,10.67,0.00,1.00,0.00,0.00,16906.02
2025-09-16,660.00,597.52,-0.0014,16882.75,10.46,0.00,1.00,0.00,0.00,16882.75
2025-09-17,659.18,597.81,-0.0012,16861.77,10.26,0.00,1.00,0.00,0.00,16861.77
2025-09-18,662.26,598.13,0.0047,16940.55,10.72,0.00,1.00,0.00,0.00,16940.55
2025-09-19,663.70,598.44,0.0050,17024.46,10.91,0.00,1.00,0.00,0.00,17024.46
2025-09-22,666.84,598.75,0.0047,17105.00,11.37,0.00,1.00,0.00,0.00,17105.00
2025-09-23,663.21,599.05,-0.0054,17011.89,10.71,0.00,1.00,0.00,0.00,17011.89
2025-09-24,661.10,599.32,-0.0032,16957.77,10.31,0.00,1.00,0.00,0.00,16957.77
2025-09-25,658.05,599.57,-0.0046,16879.53,9.75,0.00,1.00,0.00,0.00,16879.53
2025-09-26,661.82,599.84,0.0057,16976.24,10.33,0.00,1.00,0.00,0.00,16976.24
2025-09-29,663.68,600.14,0.0028,17023.95,10.59,0.00,1.00,0.00,0.00,17023.95
2025-09-30,666.18,600.46,0.0038,17088.07,10.95,0.00,1.00,0.00,0.00,17088.07
2025-10-01,668.45,600.76,0.0034,17146.30,11.27,0.00,1.00,0.00,0.00,17146.30
2025-10-02,669.22,601.09,0.0012,17166.05,11.34,0.00,1.00,0.00,0.00,17166.05
2025-10-03,669.21,601.41,-0.0000,17165.80,11.27,0.00,1.00,0.00,0.00,17165.80
2025-10-06,671.61,601.73,0.0036,17227.36,11.61,0.00,1.00,0.00,0.00,17227.36
2025-10-07,669.12,602.06,-0.0037,17163.49,11.14,0.00,1.00,0.00,0.00,17163.49
2025-10-08,673.11,602.49,0.0060,17265.83,11.72,0.00,1.00,0.00,0.00,17265.83
2025-10-09,671.16,602.92,-0.0029,17215.82,11.32,0.00,1.00,0.00,0.00,17215.82
2025-10-10,653.02,603.23,-0.0270,16750.51,8.25,0.00,1.00,0.00,0.00,16750.51
2025-10-13,663.04,603.57,0.0153,17007.53,9.85,0.00,1.00,0.00,0.00,17007.53
2025-10-14,662.23,603.87,-0.0012,16986.75,9.66,0.00,1.00,0.00,0.00,16986.75
2025-10-15,665.17,604.19,0.0044,17062.17,10.09,0.00,1.00,0.00,0.00,17062.17
2025-10-16,660.64,604.52,-0.0068,16945.97,9.28,0.00,1.00,0.00,0.00,16945.97
2025-10-17,664.39,604.90,0.0057,17042.16,9.83,0.00,1.00,0.00,0.00,17042.16
2025-10-20,671.30,605.33,0.0104,17219.41,10.90,0.00,1.00,0.00,0.00,17219.41
2025-10-21,671.29,605.76,-0.0000,17219.15,10.82,0.00,1.00,0.00,0.00,17219.15
2025-10-22,667.80,606.14,-0.0052,17129.63,10.17,0.00,1.00,0.00,0.00,17129.63
2025-10-23,671.76,606.52,0.0059,17231.21,10.76,0.00,1.00,0.00,0.00,17231.21
2025-10-24,677.25,606.97,0.0082,17372.03,11.58,0.00,1.00,0.00,0.00,17372.03
2025-10-27,685.24,607.44,0.0118,17576.98,12.81,0.00,1.00,0.00,0.00,17576.98
2025-10-28,687.06,607.98,0.0027,17623.66,13.01,0.00,1.00,0.00,0.00,17623.66
2025-10-29,687.39,608.51,0.0005,17632.13,12.96,0.00,1.00,0.00,0.00,17632.13
2025-10-30,679.83,609.00,-0.0110,17438.21,11.63,0.00,1.00,0.00,0.00,17438.21
2025-10-31,682.06,609.44,0.0033,17495.41,11.92,0.00,1.00,0.00,0.00,17495.41
2025-11-03,683.34,609.90,0.0019,17528.24,12.04,0.00,1.00,0.00,0.00,17528.24
2025-11-04,675.24,610.29,-0.0119,17320.47,10.64,0.00,1.00,0.00,0.00,17320.47
2025-11-05,677.58,610.66,0.0035,17380.49,10.96,0.00,1.00,0.00,0.00,17380.49
2025-11-06,670.31,610.98,-0.0107,17194.01,9.71,0.00,1.00,0.00,0.00,17194.01
2025-11-07,670.97,611.29,0.0010,17210.94,9.76,0.00,1.00,0.00,0.00,17210.94
2025-11-10,681.44,611.65,0.0156,17479.51,11.41,0.00,1.00,0.00,0.00,17479.51
2025-11-11,683.00,612.07,0.0023,17519.52,11.59,0.00,1.00,0.00,0.00,17519.52
2025-11-12,683.38,612.47,0.0006,17529.27,11.58,0.00,1.00,0.00,0.00,17529.27
2025-11-13,672.04,612.82,-0.0166,17238.39,9.66,0.00,1.00,0.00,0.00,17238.39
2025-11-14,671.93,613.15,-0.0002,17235.57,9.59,0.00,1.00,0.00,0.00,17235.57
2025-11-17,665.67,613.47,-0.0093,17074.99,8.51,0.00,1.00,0.00,0.00,17074.99
2025-11-18,660.08,613.78,-0.0084,16931.61,7.54,0.00,1.00,0.00,0.00,16931.61
2025-11-19,662.63,614.09,0.0039,16997.02,7.90,0.00,1.00,0.00,0.00,16997.02
2025-11-20,652.53,614.33,-0.0152,16737.94,6.22,0.00,1.00,0.00,0.00,16737.94
2025-11-21,659.03,614.59,0.0100,16904.67,7.23,0.00,1.00,0.00,0.00,16904.67
2025-11-24,668.73,614.93,0.0147,17153.48,8.75,0.00,1.00,0.00,0.00,17153.48
2025-11-25,675.02,615.28,0.0094,17314.83,9.71,0.00,1.00,0.00,0.00,17314.83
2025-11-26,679.68,615.65,0.0069,17434.36,10.40,0.00,1.00,0.00,0.00,17434.36
2025-11-28,683.39,616.06,0.0055,17529.53,10.93,0.00,1.00,0.00,0.00,17529.53
2025-12-01,680.27,616.41,-0.0046,17449.50,10.36,0.00,1.00,0.00,0.00,17449.50
2025-12-02,681.53,616.77,0.0019,17481.82,10.50,0.00,1.00,0.00,0.00,17481.82
2025-12-03,683.89,617.13,0.0035,17542.35,10.82,0.00,1.00,0.00,0.00,17542.35
2025-12-04,684.39,617.49,0.0007,17555.18,10.83,0.00,1.00,0.00,0.00,17555.18
2025-12-05,685.69,617.86,0.0019,17588.52,10.98,0.00,1.00,0.00,0.00,17588.52
2025-12-08,683.63,618.28,-0.0030,17535.68,10.57,0.00,1.00,0.00,0.00,17535.68
2025-12-09,683.04,618.71,-0.0009,17520.55,10.40,0.00,1.00,0.00,0.00,17520.55
2025-12-10,687.57,619.18,0.0066,17636.75,11.05,0.00,1.00,0.00,0.00,17636.75
2025-12-11,689.17,619.65,0.0023,17677.79,11.22,0.00,1.00,0.00,0.00,17677.79
2025-12-12,681.76,620.13,-0.0108,17487.71,9.94,0.00,1.00,0.00,0.00,17487.71
2025-12-15,680.73,620.57,-0.0015,17461.29,9.69,0.00,1.00,0.00,0.00,17461.29
2025-12-16,678.87,621.04,-0.0027,17413.58,9.31,0.00,1.00,0.00,0.00,17413.58
2025-12-17,671.40,621.51,-0.0110,17221.97,8.03,0.00,1.00,0.00,0.00,17221.97
2025-12-18,676.47,621.98,0.0076,17352.02,8.76,0.00,1.00,0.00,0.00,17352.02
2025-12-19,680.59,622.52,0.0091,17509.29,9.33,0.00,1.00,0.00,0.00,17509.29
2025-12-22,684.83,623.07,0.0062,17618.37,9.91,0.00,1.00,0.00,0.00,17618.37
2025-12-23,687.96,623.70,0.0046,17698.89,10.30,0.00,1.00,0.00,0.00,17698.89
2025-12-24,690.38,624.37,0.0035,17761.15,10.57,0.00,1.00,0.00,0.00,17761.15
2025-12-26,690.31,625.03,-0.0001,17759.35,10.44,0.00,1.00,0.00,0.00,17759.35
2025-12-29,687.85,625.71,-0.0036,17696.06,9.93,0.00,1.00,0.00,0.00,17696.06
2025-12-30,687.01,626.34,-0.0012,17674.45,9.69,0.00,1.00,0.00,0.00,17674.45
2025-12-31,681.92,626.91,-0.0074,17543.51,8.77,0.00,1.00,0.00,0.00,17543.51
2026-01-02,683.17,627.52,0.0018,17575.66,8.87,0.00,1.00,0.00,0.00,17575.66
2026-01-05,687.72,628.12,0.0067,17692.72,9.49,0.00,1.00,0.00,0.00,17692.72
2026-01-06,691.81,628.75,0.0059,17797.94,10.03,0.00,1.00,0.00,0.00,17797.94
2026-01-07,689.58,629.38,-0.0032,17740.57,9.56,0.00,1.00,0.00,0.00,17740.57
2026-01-08,689.51,629.96,-0.0001,17738.77,9.45,0.00,1.00,0.00,0.00,17738.77
2026-01-09,694.07,630.55,0.0066,17856.08,10.07,0.00,1.00,0.00,0.00,17856.08
2026-01-12,695.16,631.19,0.0016,17884.13,10.14,0.00,1.00,0.00,0.00,17884.13
2026-01-13,693.77,631.82,-0.0020,17848.37,9.81,0.00,1.00,0.00,0.00,17848.37
2026-01-14,690.36,632.49,-0.0049,17760.64,9.15,0.00,1.00,0.00,0.00,17760.64
2026-01-15,692.24,633.16,0.0027,17809.00,9.33,0.00,1.00,0.00,0.00,17809.00
2026-01-16,691.66,633.81,-0.0008,17794.08,9.13,0.00,1.00,0.00,0.00,17794.08
2026-01-20,677.58,634.38,-0.0204,17431.85,6.81,0.00,1.00,0.00,0.00,17431.85
2026-01-21,685.40,635.12,0.0115,17633.03,7.92,0.00,1.00,0.00,0.00,17633.03
2026-01-22,688.98,636.04,0.0052,17725.14,8.32,0.00,1.00,0.00,0.00,17725.14
2026-01-23,689.23,636.96,0.0004,17731.57,8.21,0.00,1.00,0.00,0.00,17731.57
2026-01-26,692.73,637.94,0.0051,17821.61,8.59,0.00,1.00,0.00,0.00,17821.61
2026-01-27,695.49,638.68,0.0040,17892.62,8.90,0.00,1.00,0.00,0.00,17892.62
2026-01-28,695.42,639.53,-0.0001,17890.81,8.74,0.00,1.00,0.00,0.00,17890.81
2026-01-29,694.04,640.33,-0.0020,17855.31,8.39,0.00,1.00,0.00,0.00,17855.31
2026-01-30,691.97,641.10,-0.0030,17802.06,7.94,0.00,1.00,0.00,0.00,17802.06
2026-02-02,695.41,641.89,0.0050,17890.56,8.34,0.00,1.00,0.00,0.00,17890.56
2026-02-03,689.53,642.70,-0.0085,17739.29,7.29,0.00,1.00,0.00,0.00,17739.29
2026-02-04,686.19,643.50,-0.0048,17653.36,6.63,0.00,1.00,0.00,0.00,17653.36
2026-02-05,677.62,644.32,-0.0125,17432.88,5.17,0.00,1.00,0.00,0.00,17432.88
2026-02-06,690.62,645.14,0.0192,17767.33,7.05,0.00,1.00,0.00,0.00,17767.33
2026-02-09,693.95,645.93,0.0048,17853.00,7.43,0.00,1.00,0.00,0.00,17853.00
2026-02-10,692.12,646.66,-0.0026,17805.92,7.03,0.00,1.00,0.00,0.00,17805.92
2026-02-11,691.96,647.37,-0.0002,17801.80,6.89,0.00,1.00,0.00,0.00,17801.80
2026-02-12,681.27,648.02,-0.0154,17526.78,5.13,0.00,1.00,0.00,0.00,17526.78
2026-02-13,681.75,648.65,0.0007,17539.13,5.10,0.00,1.00,0.00,0.00,17539.13
2026-02-17,682.85,649.30,0.0016,17567.43,5.17,0.00,1.00,0.00,0.00,17567.43
2026-02-18,686.29,649.94,0.0050,17655.93,5.59,0.00,1.00,0.00,0.00,17655.93
2026-02-19,684.48,650.52,-0.0026,17609.36,5.22,0.00,1.00,0.00,0.00,17609.36
2026-02-20,689.43,651.15,0.0072,17736.71,5.88,0.00,1.00,0.00,0.00,17736.71
2026-02-23,682.39,651.77,-0.0102,17555.60,4.70,0.00,1.00,0.00,0.00,17555.60
2026-02-24,687.35,652.40,0.0073,17683.20,5.36,0.00,1.00,0.00,0.00,17683.20
2026-02-25,693.15,653.04,0.0084,17832.42,6.14,0.00,1.00,0.00,0.00,17832.42
2026-02-26,689.30,653.67,-0.0056,17733.37,5.45,0.00,1.00,0.00,0.00,17733.37
2026-02-27,685.99,654.18,-0.0048,17648.21,4.86,0.00,1.00,0.00,0.00,17648.21
2026-03-02,686.38,654.68,0.0006,17658.25,4.84,0.00,1.00,0.00,0.00,17658.25
2026-03-03,680.33,655.14,-0.0088,17502.60,3.84,0.00,1.00,0.00,0.00,17502.60
2026-03-04,685.13,655.62,0.0071,17626.09,4.50,0.00,1.00,0.00,0.00,17626.09
2026-03-05,681.31,656.05,-0.0056,17527.81,3.85,0.00,1.00,0.00,0.00,17527.81
2026-03-06,672.38,656.44,-0.0131,17298.07,2.43,0.00,1.00,0.00,0.00,17298.07
2026-03-09,678.27,656.87,0.0088,17449.60,3.26,0.00,1.00,0.00,0.00,17449.60
2026-03-10,677.18,657.34,-0.0016,17421.56,3.02,0.00,1.00,0.00,0.00,17421.56
2026-03-11,676.33,657.81,-0.0013,17399.69,2.82,0.00,1.00,0.00,0.00,17399.69
2026-03-12,666.06,658.24,-0.0152,17135.48,1.19,0.00,1.00,0.00,0.00,17135.48
2026-03-13,662.29,658.60,-0.0057,17038.49,0.56,0.00,1.00,0.00,0.00,17038.49
2026-03-16,669.03,659.00,0.0102,17211.89,1.52,0.00,1.00,0.00,0.00,17211.89
2026-03-17,670.79,659.41,0.0026,17257.17,1.73,0.00,1.00,0.00,0.00,17257.17
2026-03-18,661.43,659.77,-0.0140,17016.37,0.25,0.00,1.00,0.00,0.00,17016.37
2026-03-19,659.80,660.10,-0.0025,16974.43,-0.05,0.00,1.00,0.00,0.00,16974.43
2026-03-20,648.57,660.36,-0.0143,16731.09,-1.79,0.00,1.00,0.00,0.00,16731.09
2026-03-23,655.38,660.66,0.0105,16906.77,-0.80,0.00,1.00,0.00,0.00,16906.77
2026-03-24,653.18,660.96,-0.0034,16850.01,-1.18,0.00,1.00,0.00,0.00,16850.01
2026-03-25,656.82,661.25,0.0056,16943.92,-0.67,0.00,1.00,0.00,0.00,16943.92
2026-03-26,645.09,661.48,-0.0179,16641.32,-2.48,0.00,1.00,0.00,0.00,16641.32
2026-03-27,634.09,661.63,-0.0171,16357.55,-4.16,0.00,1.00,0.00,0.00,16357.55
2026-03-30,631.97,661.79,-0.0033,16302.86,-4.51,0.00,1.00,0.00,0.00,16302.86
2026-03-31,650.34,662.02,0.0291,16776.75,-1.76,0.00,1.00,0.00,0.00,16776.75
2026-04-01,655.24,662.31,0.0075,16903.16,-1.07,0.00,1.00,0.00,0.00,16903.16
2026-04-02,655.83,662.58,0.0009,16918.38,-1.02,0.00,1.00,0.00,0.00,16918.38
2026-04-06,658.93,662.88,0.0047,16998.35,-0.60,0.00,1.00,0.00,0.00,16998.35
2026-04-07,659.22,663.19,0.0004,17005.83,-0.60,0.00,1.00,0.00,0.00,17005.83
2026-04-08,676.01,663.60,0.0255,17438.96,1.87,0.00,1.00,0.00,0.00,17438.96
2026-04-09,679.91,664.00,0.0200,17787.74,2.40,1.00,0.00,0.00,0.00,0.00
2026-04-10,679.46,664.36,0.0043,17864.03,2.27,1.00,0.00,0.00,0.00,0.00
2026-04-13,686.10,664.76,0.0303,18405.37,3.21,1.00,0.00,0.00,0.00,0.00
2026-04-14,694.46,665.17,0.0543,19404.47,4.40,1.00,0.00,0.00,0.00,0.00
2026-04-15,699.94,665.60,0.0419,20218.29,5.16,1.00,0.00,0.00,0.00,0.00
2026-04-16,701.66,666.01,0.0140,20501.67,5.35,1.00,0.00,0.00,0.00,0.00
2026-04-17,710.14,666.48,0.0383,21286.43,6.55,1.00,0.00,0.00,0.00,0.00
2026-04-20,708.72,666.92,-0.0087,21101.14,6.27,1.00,0.00,0.00,0.00,0.00
2026-04-21,704.08,667.31,-0.0117,20854.09,5.51,1.00,0.00,0.00,0.00,0.00
2026-04-22,711.21,667.76,0.0490,21874.99,6.51,1.00,0.00,0.00,0.00,0.00
2026-04-23,708.45,668.21,-0.0164,21515.31,6.02,1.00,0.00,0.00,0.00,0.00
2026-04-24,713.94,668.65,0.0564,22728.78,6.77,1.00,0.00,0.00,0.00,0.00
2026-04-27,715.17,669.10,0.0013,22757.84,6.89,1.00,0.00,0.00,0.00,0.00
2026-04-28,711.69,669.54,-0.0303,22067.55,6.30,1.00,0.00,0.00,0.00,0.00
2026-04-29,711.58,669.98,0.0184,22474.46,6.21,1.00,0.00,0.00,0.00,0.00
2026-04-30,718.66,670.46,0.0272,23084.82,7.19,1.00,0.00,0.00,0.00,0.00
2026-05-01,720.65,670.94,0.0277,23724.25,7.41,1.00,0.00,0.00,0.00,0.00
2026-05-04,718.01,671.39,-0.0060,23582.56,6.94,1.00,0.00,0.00,0.00,0.00
2026-05-05,723.77,671.87,0.0382,24483.57,7.72,1.00,0.00,0.00,0.00,0.00
2026-05-06,733.83,672.40,0.0620,26002.21,9.14,1.00,0.00,0.00,0.00,0.00
2026-05-07,731.58,672.91,-0.0032,25918.65,8.72,1.00,0.00,0.00,0.00,0.00
2026-05-08,737.62,673.43,0.0692,27713.41,9.53,1.00,0.00,0.00,0.00,0.00
2026-05-11,739.30,673.95,0.0089,27960.46,9.70,1.00,0.00,0.00,0.00,0.00
2026-05-12,738.18,674.46,-0.0260,27233.84,9.45,1.00,0.00,0.00,0.00,0.00
